Dates,S&P 500 (^SPX) - Index Value,US Treasure 10Y Maturity,Crude Oil - Light (NYMEX) Historical Pricing,Gold (COMEX:^GC) - Day Close Price,Corn Price Per Bushel,US Treasure 1Y Maturity,twitter_total_posts,positive_tweets,negative_tweets,neutral_tweets,tweet_sentiment,news_text_count,news_sentiment,Crypto Global Ranking,DJI,NASDAQ,VIX,Open,DOGE,COPPER,BTC_VOLUME,ETH,LTC,SJD,EUR
2022-04-03,4570.38,2.42,99.27,1930.5666666666666,7.35,1.72,1036.0,309.0,97.0,631.0,0.0730344251336898,47.0,0.0586901371874776,39.391304347826086,31438.259765625,11524.5498046875,26.950000762939453,45859.12891,0.122590996,4.928999901,28516271427.0,2617.156006,101.3917999,1.356299996,1.106684446
2022-04-04,4582.64,2.54,103.28,1934.0,7.505,1.77,1120.0,362.0,99.0,659.0,0.0805064441374818,46.0,0.0259800842273668,38.17391304347826,30946.990234375,11181.5400390625,28.36000061035156,46445.27344,0.148590997,4.776500225,32499785455.0,3521.241211,124.861702,1.356600046,1.097586393
2022-04-05,4525.12,2.61,101.96,1927.5,7.5975,1.79,1413.0,474.0,146.0,793.0,0.0847189972080622,55.0,0.054750332327605,35.73913043478261,31029.310546875,11177.8896484375,28.15999984741211,46624.50781,0.135809004,4.328499794,36754404490.0,2940.644775,106.2748642,1.374240041,1.062247753
2022-04-06,4481.15,2.66,96.23,1923.1,7.47,1.78,1547.0,486.0,140.0,921.0,0.079631196842128,15.0,0.0514790764790764,33.30434782608695,30775.4296875,11028.740234375,28.709999084472656,45544.35547,0.081776999,4.1593998432,16588370958.0,1801.609497,63.74738312,1.38136669,1.055938045
2022-04-07,4500.21,2.72,96.03,1937.8,7.5025,1.81,1862.0,654.0,173.0,1035.0,0.0850457937412321,40.0,0.139965909090909,30.869565217391305,31097.259765625,11127.849609375,26.700000762939453,43207.5,0.069472,3.8211999415999998,21594638208.0,1151.059082,52.24381638,1.395619988,1.043318629
2022-04-08,4488.28,2.7433333333333336,97.73,1945.6,7.6075,1.8233333333333335,1676.0,579.0,149.0,948.0,0.0912920615579688,44.0,0.1076986176702086,28.43478260869565,30967.8203125,11322.240234375,27.540000915527344,43505.13672,0.067357004,3.48300004,25120229769.0,1608.205811,59.84857559,1.375349998,1.024779201
2022-04-09,4463.03,2.7666666666666666,97.73,1946.4666666666667,7.6075,1.8366666666666667,1174.0,425.0,136.0,613.0,0.0905221867606971,7.0,0.029004329004329,26.0,31037.6796875,11361.849609375,26.729999542236328,42282.07813,0.063225999,3.5004999635000003,25245861652.0,1577.641602,60.90089417,1.403300047,0.990942776
2022-04-10,4437.78,2.79,97.73,1947.3333333333333,7.6075,1.85,1132.0,391.0,126.0,615.0,0.0805420031453837,50.0,0.0559461255411255,25.0,31384.55078125,11621.349609375,26.07999992370605,42781.08984,0.065962002,3.517999887,35887278685.0,1362.126587,55.29846191,1.422829986,0.998432457
2022-04-11,4412.53,2.72,93.92,1948.2,7.5875,1.77,1633.0,513.0,191.0,930.0,0.0717033716061169,51.0,0.0576852912882324,24.0,31338.150390625,11635.3095703125,24.63999938964844,42201.03906,0.126279995,3.71449995,64072727950.0,1645.093384,67.59659576,1.421820045,0.974963009
2022-04-12,4397.45,2.7,100.15,1976.1,7.725,1.78,1389.0,458.0,151.0,781.0,0.0736859958140604,16.0,0.0877286631192881,22.0,31173.83984375,11372.599609375,26.170000076293945,39533.71484,0.104286,4.045333226333334,16824520830.0,1280.256592,77.2142868,1.401633382,1.0131943223333333
2022-04-13,4446.59,2.83,103.79,1984.7,7.78,1.84,1274.0,399.0,136.0,740.0,0.075727783382044,52.0,0.0530024142524142,24.857142857142858,30981.330078125,11264.73046875,27.290000915527344,40123.57031,0.140080005,4.706999779,27691105228.0,3118.344238,110.4824524,1.361260056,1.089656949
2022-04-14,4392.59,2.835,106.38,1974.9,7.8375,1.84,398.0,140.0,38.0,220.0,0.07954806885256,59.0,0.0130793813844661,30.57142857142857,30772.7890625,11247.580078125,26.81999969482422,41160.21875,0.143920004,4.717000008,24342001973.0,3019.909424,107.4110413,1.356240034,1.082098842
2022-04-15,4392.365,2.84,106.38,1977.775,7.8375,1.84,963.0,332.0,100.0,531.0,0.0787976143399392,42.0,0.0262830258365972,36.285714285714285,30630.169921875,11251.1904296875,26.399999618530277,39939.40234,0.146026,4.736750007,21756855753.0,3040.916504,111.1093445,1.3568300406666667,1.0819077096666667
2022-04-16,4392.139999999999,2.845,106.38,1980.65,7.8375,1.84,832.0,257.0,98.0,478.0,0.0641248913539338,14.0,0.1372113997113997,39.14285714285714,31288.259765625,11452.419921875,24.229999542236328,40552.31641,0.143711999,4.756500006,16833150693.0,3062.310303,114.4307098,1.3574200473333333,1.0817165773333333
2022-04-17,4391.915,2.85,106.38,1983.525,7.8375,1.84,898.0,274.0,89.0,535.0,0.0813364735394891,17.0,0.0441487706193588,42.0,31072.609375,11360.0498046875,25.299999237060547,40417.77734,0.139458999,4.776250005,19087633042.0,2993.40332,109.0427856,1.358010054,1.081525445
2022-04-18,4391.69,2.93,107.61,1986.4,8.07,1.94,1318.0,421.0,151.0,748.0,0.0700453323350881,47.0,0.0614227380184826,42.0,31827.05078125,11713.150390625,24.5,39721.20313,0.140285999,4.796000004,33705182072.0,3057.606689,111.2261429,1.361199975,1.078178763
2022-04-19,4462.21,2.85,102.05,1959.0,7.9975,1.93,1186.0,422.0,134.0,630.0,0.0795682583068524,46.0,0.0686939007047702,42.0,31874.83984375,11897.650390625,23.8799991607666,40828.17578,0.142664999,4.714000225,25303206547.0,3104.106445,113.812088,1.367619991,1.079447269
2022-04-20,4459.45,2.9,102.19,1955.6,8.1,2.01,1233.0,399.0,135.0,699.0,0.0730022891539892,55.0,0.0712041300450391,42.0,32036.900390625,12059.6103515625,23.11000061035156,41501.74609,0.140878007,4.649499893,27819532341.0,3077.74585,111.9796906,1.363100052,1.084987044
2022-04-21,4393.66,2.9,103.79,1948.2,7.9525,2.06,1290.0,418.0,150.0,722.0,0.0670815745988014,55.0,0.0770430768726223,42.0,31899.2890625,11834.1103515625,23.030000686645508,41371.51563,0.136364996,4.703499794,35372786395.0,2987.480713,106.9979858,1.365010023,1.083517551
2022-04-22,4271.78,2.87,102.07,1934.3,7.89,2.05,1172.0,356.0,138.0,678.0,0.0651245310444595,53.0,0.1205899686442139,42.0,31990.0390625,11782.669921875,23.36000061035156,40525.86328,0.136395007,4.582499981,28011716745.0,2964.835693,105.6006241,1.3662225305,1.0829142925
2022-04-23,4279.893333333333,2.84,102.07,1921.5333333333333,7.89,2.04,866.0,287.0,86.0,493.0,0.0809310775736743,17.0,0.1793853450471097,42.0,31761.5390625,11562.5703125,24.690000534057617,39738.72266,0.134241,4.5379999479999995,16138021249.0,2938.114014,105.5043716,1.3686475455,1.0817077755
2022-04-24,4288.006666666666,2.81,102.07,1908.7666666666667,7.89,2.03,907.0,317.0,98.0,492.0,0.0734347548940299,18.0,0.0883873456790123,42.0,32197.58984375,12032.419921875,23.239999771118164,39478.375,0.131946996,4.493499915,17964398167.0,2922.732666,104.6226044,1.369860053,1.081104517
2022-04-25,4296.12,2.77,98.54,1896.0,7.98,1.99,1364.0,443.0,157.0,764.0,0.0651768314037899,41.0,0.0971502481258578,41.523809523809526,32529.630859375,12162.58984375,22.32999992370605,39472.60547,0.157958999,4.448999882,35445730570.0,3009.393555,104.6870193,1.373690009,1.071420908
2022-04-26,4175.2,2.82,101.7,1904.1,8.015,1.97,1488.0,515.0,141.0,832.0,0.0752218885984171,55.0,0.0848456152433425,40.57142857142857,32845.12890625,12390.6904296875,21.32999992370605,40448.42188,0.137767002,4.440000057,34569088416.0,2808.29834,98.40467834,1.377810001,1.06436193
2022-04-27,4183.96,2.85,102.02,1888.7,8.1225,2.04,1481.0,551.0,156.0,774.0,0.0755247632974353,49.0,0.1110539064110492,39.61904761904762,32798.3984375,12368.98046875,22.84000015258789,38120.30078,0.139699996,4.454500198,30981015184.0,2888.929688,100.5387573,1.380769968,1.05550921
2022-04-28,4287.5,2.89,105.36,1891.3,8.135,2.1,1404.0,509.0,145.0,750.0,0.0756283456379562,58.0,0.1252467563566701,38.666666666666664,32396.169921875,12348.759765625,23.93000030517578,39241.42969,0.137363002,4.413499832,33903704907.0,2936.940918,103.323349,1.386500001,1.050420165
2022-04-29,4131.93,2.9233333333333333,104.69,1911.7,8.135,2.1,1180.0,410.0,138.0,633.0,0.0735589934924204,51.0,0.0699584547623763,37.714285714285715,32812.5,12668.16015625,21.950000762939453,39768.61719,0.135027006,4.394999981,30882994649.0,2815.601807,100.378006,1.37880250825,1.06990575775
2022-04-30,4139.746666666667,2.956666666666667,104.69,1895.6666666666667,8.135,2.1,1065.0,351.0,135.0,579.0,0.0599900111177959,19.0,0.085712228804334,36.76190476190476,32726.8203125,12720.580078125,21.440000534057617,38605.85938,0.127556995,4.3997499945000005,23895713731.0,2730.186768,96.16598511,1.36340752275,1.10887694325
2022-05-01,4147.5633333333335,2.99,104.69,1879.6333333333332,8.135,2.1,1173.0,361.0,169.0,643.0,0.0549038770998994,9.0,0.0927609427609427,36.285714285714285,32803.46875,12657.5498046875,21.149999618530277,37713.26563,0.159419999,4.404500008,36851084859.0,3550.386963,136.0891113,1.35571003,1.128362536
2022-05-02,4155.38,2.97,105.17,1863.6,8.035,2.16,1147.0,413.0,141.0,593.0,0.0788235619692273,19.0,0.0684697855750487,35.80952380952381,32832.5390625,12644.4599609375,21.290000915527344,38472.1875,0.147140995,4.4817999842,19652846215.0,3014.648193,121.9167404,1.3564360144,1.1208186862
2022-05-03,4175.48,2.93,102.41,1870.6,7.93,2.07,1001.0,370.0,104.0,527.0,0.0860117218607734,17.0,0.1309558823529411,34.85714285714286,32774.41015625,12493.9296875,21.770000457763672,38528.10938,0.124995999,4.6363999366,16975917450.0,2664.831055,104.9771881,1.3578879832,1.1057309866
2022-05-04,4300.17,3.05,107.81,1868.8,7.9425,2.08,1337.0,463.0,161.0,714.0,0.0768018089383204,54.0,0.09202835230613,33.904761904761905,33309.51171875,12854.7998046875,19.739999771118164,37748.01172,0.172906995,4.790999889,29640604055.0,3411.79248,123.2131729,1.359339952,1.090643287
2022-05-05,4146.87,3.12,108.26,1875.7,7.975,2.08,1577.0,468.0,196.0,913.0,0.0628381444721891,53.0,0.0736109919954259,32.95238095238095,33336.671875,12779.91015625,20.200000762939453,39695.74609,0.128429994,4.284999847,43106256317.0,2749.213135,96.91891479,1.383999944,1.053974032
2022-05-06,4123.34,3.0966666666666667,109.77,1882.8,7.8475,2.05,1350.0,387.0,170.0,793.0,0.0617922665807909,15.0,0.133299062049062,32.0,33761.05078125,13047.1904296875,19.530000686645508,36573.18359,0.081229001,3.998333215333333,17264085441.0,1805.204956,63.2078743,1.375040054,1.072604656
2022-05-07,4079.306666666667,3.0733333333333333,109.77,1874.7333333333333,7.8475,2.02,997.0,315.0,109.0,573.0,0.073405678127428,47.0,0.0176344370759264,33.357142857142854,33912.44140625,13128.0498046875,19.950000762939453,36042.50391,0.067155004,3.424999952,26715546990.0,1134.541016,49.83059311,1.404800057,1.025767326
2022-05-08,4035.273333333333,3.05,109.77,1866.6666666666665,7.8475,1.99,1392.0,427.0,176.0,789.0,0.0664830556546513,39.0,0.1214010526510526,34.714285714285715,34152.01171875,13102.5498046875,19.690000534057617,35502.94141,0.069765002,3.552999973,28881249043.0,1732.254639,62.40127182,1.4034650325000002,1.010495156
2022-05-09,3991.24,2.99,103.09,1858.6,7.72,2.01,2528.0,682.0,328.0,1518.0,0.0507850691217584,41.0,0.096371423292155,36.07142857142857,33980.3203125,12938.1201171875,19.899999618530277,34060.01563,0.062738001,3.546166658333333,28813460025.0,1617.183228,60.41640472,1.402130008,0.995222986
2022-05-10,4001.05,2.91,98.45,1841.0,7.7525,1.99,1798.0,551.0,230.0,1017.0,0.0631594604882,47.0,0.0788563829787234,38.785714285714285,33999.0390625,12965.33984375,19.559999465942383,30273.6543,0.064735003,3.532500029,33223790572.0,1352.837158,54.57930756,1.422399998,0.991099894
2022-05-11,3935.18,2.84,104.03,1853.7,7.885,1.96,2202.0,666.0,305.0,1231.0,0.0542125842765168,19.0,0.0872493734335839,41.5,33706.73828125,12705.2197265625,20.600000381469727,31016.18359,0.124388002,3.618166685333333,37846047609.0,1627.968018,69.72119904,1.3983766636666666,1.0122061173333332
2022-05-12,3930.08,2.93,104.4,1824.6,7.915,2.04,2273.0,719.0,308.0,1246.0,0.0630141018950259,51.0,0.0344413910345282,44.214285714285715,33063.609375,12381.5703125,23.799999237060547,28936.73438,0.101474002,3.789499998,22209086834.0,1259.676758,80.26353455,1.350329995,1.054418564
2022-05-13,4023.89,2.9133333333333336,108.63,1808.2,7.8125,2.05,1736.0,561.0,198.0,977.0,0.0711199412607206,56.0,0.084113005050505,46.92857142857143,32909.58984375,12381.2998046875,24.11000061035156,29030.91016,0.088330999,4.180500031,42841124537.0,2014.418213,67.96253967,1.36090999825,1.0508297385
2022-05-14,4018.596666666667,2.8966666666666665,108.63,1810.1333333333334,7.8125,2.06,1186.0,368.0,142.0,676.0,0.0606113313964547,19.0,0.0761637047163363,49.64285714285714,32969.23046875,12431.5302734375,22.81999969482422,29285.64258,0.089795999,4.185833295666667,28579868620.0,2056.273926,68.95030975,1.38207000475,1.0436520875
2022-05-15,4013.3033333333333,2.88,108.63,1812.0666666666666,7.8125,2.07,1164.0,376.0,130.0,658.0,0.0653672300218647,20.0,0.0034200937950937,51.0,33291.78125,12639.26953125,21.780000686645508,30098.58594,0.092843004,4.1911665603333335,25835372065.0,2145.706787,71.53037262,1.392650008,1.040063262
2022-05-16,4008.01,2.98,111.82,1814.0,8.095,2.16,1654.0,522.0,202.0,930.0,0.0636928416392565,45.0,0.0646918390251723,50.166666666666664,32283.400390625,12141.7099609375,25.559999465942383,31304.375,0.087840997,4.196499825,32613897286.0,2022.725952,67.21134949,1.390769958,1.043895841
2022-05-17,4088.85,2.88,109.63,1818.9,8.0075,2.16,1324.0,436.0,159.0,729.0,0.0697368792650634,46.0,0.0597808441558441,48.5,32098.990234375,12017.669921875,26.209999084472656,29862.4082,0.090213001,4.239500046,29101473475.0,2090.40918,72.96931458,1.384469986,1.054785609
2022-05-18,3923.68,2.84,107.04,1815.9,7.815,2.11,1223.0,375.0,149.0,699.0,0.0653563537810303,61.0,0.0675184219241596,46.833333333333336,31790.869140625,11883.1396484375,26.209999084472656,30424.47852,0.083649002,4.18200016,31285268319.0,1916.656128,66.41563416,1.39131999,1.047273993
2022-05-19,3900.79,2.78,109.89,1841.2,7.8325,2.07,1291.0,425.0,150.0,718.0,0.0704779553602749,55.0,0.0177512659058113,45.166666666666664,31510.4296875,11816.2001953125,25.8700008392334,28720.35938,0.086723,4.284999847,33773447707.0,2018.336182,72.09667969,1.380920053,1.05789876
2022-05-20,3901.36,2.8066666666666666,110.28,1842.1,7.7875,2.0766666666666667,1122.0,380.0,93.0,649.0,0.0846835206122929,50.0,0.0498340187590187,43.5,31656.419921875,11785.1298828125,25.559999465942383,30311.11914,0.083976999,4.281000137,30749382605.0,1961.315674,68.65829468,1.3806900385,1.05766955025
2022-05-21,3925.4900000000002,2.833333333333333,110.28,1844.0,7.7875,2.083333333333333,908.0,270.0,84.0,554.0,0.0654470252135794,18.0,0.0585923721340388,41.83333333333333,31318.439453125,11630.8603515625,25.46999931335449,29199.85938,0.084463,4.303166707,17274840442.0,1974.518311,69.70578766,1.3802300095,1.05721113075
2022-05-22,3949.62,2.86,110.28,1845.8999999999999,7.7875,2.09,1277.0,473.0,109.0,695.0,0.1299074913918052,17.0,-0.00386427298192,41.0,31145.30078125,11544.91015625,26.90999984741211,29432.47266,0.086104997,4.325333277,21631532270.0,2043.170166,71.77400208,1.379999995,1.056981921
2022-05-23,3973.75,2.76,110.29,1847.8,7.8625,2.02,1265.0,405.0,139.0,721.0,0.0683725532650403,50.0,0.0914269119769119,40.416666666666664,31581.279296875,11791.900390625,24.63999938964844,30309.39648,0.083253004,4.347499847,31483454557.0,1972.181885,69.01275635,1.374269962,1.06820488
2022-05-24,3941.48,2.75,109.77,1865.4,7.7175,2.01,1146.0,367.0,132.0,647.0,0.0639666969019569,55.0,0.07263943001443,39.25,31774.51953125,11862.1298828125,23.61000061035156,29101.125,0.083636999,4.325500011,26616506245.0,1978.982788,70.32154846,1.370970011,1.073652506
2022-05-25,3978.73,2.75,110.33,1846.3,7.7225,1.99,1086.0,381.0,101.0,604.0,0.0819256725951304,63.0,0.1120594264641883,38.083333333333336,32151.7109375,12112.3095703125,22.790000915527344,29653.13477,0.082984999,4.27699995,27525063551.0,1944.827881,68.31311798,1.374300003,1.068661451
2022-05-26,4057.84,2.74,114.09,1853.9,7.65,2.01,1093.0,370.0,120.0,603.0,0.0728569099669256,52.0,0.0705020673770673,36.916666666666664,32381.33984375,12266.41015625,23.8700008392334,29564.77734,0.078252003,4.255000114,36774325352.0,1803.91333,63.82813644,1.372449994,1.073295355
2022-05-27,4158.24,2.7675,115.07,1857.3,7.7725,2.0275,1043.0,324.0,132.0,588.0,0.0589462292893346,47.0,0.0512800881151944,35.75,31104.970703125,11633.5703125,27.270000457763672,29251.14063,0.081335001,4.303999901,36582005748.0,1724.922852,61.56392288,1.3713124989999999,1.07325792325
2022-05-28,4151.7175,2.795,115.07,1855.075,7.7725,2.045,820.0,257.0,84.0,479.0,0.0705562234137773,22.0,0.0607541322314049,34.583333333333336,31135.08984375,11719.6796875,26.15999984741211,28622.625,0.081839003,4.30174994475,35519577634.0,1757.941772,62.3132782,1.369037509,1.07318305975
2022-05-29,4145.195,2.8225000000000002,115.07,1852.85,7.7725,2.0625,808.0,228.0,82.0,498.0,0.0635879424582442,15.0,0.1037253487253487,34.0,30961.8203125,11552.3603515625,26.270000457763672,29019.86719,0.082686,4.2994999885,18093886409.0,1812.031006,63.74662781,1.367900014,1.073145628
2022-05-30,4138.6725,2.85,115.07,1850.625,7.7725,2.08,1426.0,413.0,156.0,859.0,0.0549847894001175,43.0,0.0462716869693613,39.333333333333336,30822.419921875,11448.400390625,26.299999237060547,29443.36523,0.087871,4.29725003225,39277993274.0,1996.441284,69.12091827,1.366600037,1.077353954
2022-05-31,4132.15,2.94,114.67,1848.4,7.535,2.16,663.0,218.0,70.0,375.0,0.0780899849830828,50.0,0.0709383116883116,44.666666666666664,31019.6796875,11535.01953125,25.76000022888184,31723.86523,0.085864998,4.295000076,33538210634.0,1942.328003,68.41138458,1.369850039,1.073410511
2022-06-01,4101.23,2.92,115.26,1848.7,7.3125,2.15,638.0,203.0,82.0,353.0,0.0626270228324009,14.0,0.0372700216450216,55.33333333333333,30706.23046875,11425.0498046875,27.15999984741211,31792.55469,0.160212994,4.34800005,30208048289.0,3418.408203,136.5037842,1.357710004,1.131349683
2022-06-02,4176.82,2.96,116.87,1871.4,7.3025,2.18,660.0,223.0,95.0,342.0,0.0659168491371142,17.0,0.0946122994652406,66.0,30183.779296875,11220.1904296875,27.989999771118164,29794.89063,0.15377,4.425100040799999,16142097334.0,3057.476074,127.4455032,1.3582319976000001,1.1230443956
2022-06-03,4108.54,2.986666666666667,118.87,1850.2,7.27,2.1966666666666668,620.0,224.0,88.0,308.0,0.0653489584164555,14.0,0.0521825396825396,47.0,30076.6796875,11066.8095703125,27.350000381469727,30467.80664,0.120765999,4.5793000224,19745229902.0,2555.037354,101.5939178,1.3592759848,1.1064338208
2022-06-04,4112.836666666667,3.013333333333333,118.87,1848.0333333333333,7.27,2.2133333333333334,482.0,153.0,60.0,269.0,0.0786767936338179,63.0,0.0534842567779075,46.38461538461539,29590.41015625,10867.9296875,29.920000076293945,29706.13867,0.143417001,4.733500004,39393395788.0,3171.691895,112.4613342,1.360319972,1.089823246
2022-06-05,4117.133333333333,3.04,118.87,1845.8666666666668,7.27,2.23,505.0,175.0,68.0,263.0,0.0649105226816442,47.0,0.0636032053053329,45.76923076923077,29260.810546875,10802.919921875,32.2599983215332,29835.11719,0.127901003,4.261499882,37795577489.0,2694.979736,96.79175568,1.3686349990000002,1.079482317
2022-06-06,4121.43,2.98,118.5,1843.7,7.425,2.26,696.0,239.0,95.0,362.0,0.070888273862187,49.0,0.0157605574697411,45.15384615384615,29134.990234375,10829.5,32.599998474121094,29910.2832,0.082529999,4.439499855,31947336829.0,1859.289673,64.41727448,1.376950026,1.069141388
2022-06-07,4160.68,3.03,119.41,1852.1,7.57,2.29,759.0,277.0,97.0,385.0,0.076805108612362,51.0,0.0925334578275754,43.92307692307692,29683.740234375,11051.6396484375,30.18000030517578,31371.74219,0.068582997,3.417999983,24598943708.0,1186.973999,50.3610878,1.404399991,1.018641114
2022-06-08,4115.77,3.04,122.11,1856.5,7.1775,2.35,625.0,215.0,96.0,314.0,0.0699560727753727,15.0,0.0916666666666666,42.69230769230769,29225.609375,10737.509765625,31.84000015258789,31151.48047,0.068673998,3.4350000223333335,15978259885.0,1691.658081,60.91834259,1.405246655,1.009025792
2022-06-09,4017.82,3.15,121.51,1852.8,7.1675,2.58,557.0,206.0,79.0,272.0,0.070293975225536,56.0,0.081062297077922,41.46153846153846,28725.509765625,10575.6201171875,31.6200008392334,30215.2793,0.058983002,3.469000101,43403978910.0,1561.748535,54.31306076,1.406939983,0.989795148
2022-06-10,3900.86,3.243333333333333,120.67,1875.5,7.205,2.6833333333333336,591.0,187.0,70.0,334.0,0.0643486885717215,49.0,0.0656947021232735,40.230769230769226,29490.890625,10815.4296875,30.100000381469727,30110.33008,0.063444003,3.474999905,34711412966.0,1351.709473,53.49364471,1.42900002,0.978904545
2022-06-11,3850.4500000000003,3.336666666666667,120.67,1860.9333333333334,7.205,2.7866666666666666,555.0,209.0,66.0,280.0,0.0846354098958265,18.0,0.178258377425044,39.0,30316.3203125,11176.41015625,29.06999969482422,29084.66602,0.114606,3.6432499885,35082693210.0,1572.234741,68.08605194,1.3925499915,1.0142984685
2022-06-12,3800.04,3.43,120.67,1846.3666666666666,7.205,2.89,667.0,206.0,109.0,352.0,0.0516513763714733,51.0,0.0600490196078431,38.61538461538461,30273.869140625,11148.6396484375,28.549999237060547,28373.51367,0.100277998,3.811500072,19889922369.0,1271.653809,79.92121887,1.356099963,1.049692392
2022-06-13,3749.63,3.49,118.25,1831.8,7.215,3.15,1904.0,613.0,282.0,1009.0,0.0658851356520684,64.0,0.0640232214255651,38.23076923076923,29926.939453125,11073.3095703125,30.520000457763672,26737.57813,0.053920999,4.216499805,68204556440.0,1204.582764,43.3003006,1.393839955,1.041514754
2022-06-14,3735.48,3.33,116.26,1813.5,7.2125,2.93,1211.0,374.0,207.0,630.0,0.045949405194834,58.0,0.0580512327710603,37.46153846153846,29296.7890625,10652.400390625,31.36000061035156,22487.98633,0.055592,4.161499977,50913575242.0,1211.662842,46.13201523,1.392099977,1.044059277
2022-06-15,3789.99,3.28,113.09,1819.6,7.21,2.88,1127.0,370.0,194.0,563.0,0.0539132552420912,58.0,0.0679799068268895,36.69230769230769,29202.880859375,10542.099609375,32.45000076293945,22196.73047,0.063000001,4.167500019,54912007015.0,1233.206421,50.4917717,1.385699987,1.045620441
2022-06-16,3666.77,3.25,115.25,1849.9,7.35,2.86,902.0,305.0,127.0,470.0,0.062105509233358,64.0,0.0651560057419432,35.92307692307692,29239.189453125,10426.1904296875,33.630001068115234,22576.30469,0.055029001,4.111999989,31183975654.0,1067.730713,44.69971848,1.3829,1.054685473
2022-06-17,3674.84,3.265,107.99,1840.6,7.31,2.875,749.0,278.0,111.0,360.0,0.0786794688808147,58.0,0.0891031725298966,35.15384615384615,29210.849609375,10417.099609375,33.56999969482422,20385.71875,0.056995001,4.017499924,27132421514.0,1086.519287,47.68491364,1.384277493,1.0532995459999999
2022-06-18,3697.3275000000003,3.2800000000000002,107.99,1840.1499999999999,7.31,2.8899999999999997,1841.0,595.0,264.0,982.0,0.0512532001309623,20.0,0.1037323532948532,34.38461538461539,30038.720703125,10649.150390625,31.940000534057617,20473.42578,0.053011999,3.9999999206666668,42009436760.0,993.6367798,47.24725723,1.3870324790000002,1.050527692
2022-06-19,3719.815,3.295,107.99,1839.6999999999998,7.31,2.905,1096.0,386.0,166.0,545.0,0.0818779609585191,16.0,0.0387810395622895,34.0,29634.830078125,10321.3896484375,32.02000045776367,19010.90234,0.060396001,3.982499917333333,35329942625.0,1127.656494,54.32316589,1.388409972,1.049141765
2022-06-20,3742.3025,3.31,107.99,1839.25,7.31,2.92,1557.0,571.0,217.0,769.0,0.0717366319356869,51.0,0.0260794216676569,33.72727272727273,30185.8203125,10675.7998046875,31.3700008392334,20553.37109,0.060176998,3.964999914,30818458597.0,1127.642456,52.90559387,1.387599945,1.052077889
2022-06-21,3764.79,3.16,109.52,1838.8,7.015,2.79,1768.0,614.0,259.0,897.0,0.0755737896524031,57.0,0.0612015425167054,33.45454545454545,30523.80078125,10772.400390625,30.5,20594.29492,0.065571003,4.043000221,28970212744.0,1124.824585,53.50767899,1.385509968,1.053263545
2022-06-22,3759.89,3.09,106.19,1838.4,6.9375,2.78,1581.0,553.0,228.0,800.0,0.0659390761782882,59.0,0.0364158228776872,32.90909090909091,30423.810546875,10680.509765625,30.76000022888184,20719.41406,0.061710998,3.951499939,28574793478.0,1051.421875,52.10539246,1.387120008,1.056412458
2022-06-23,3795.73,3.13,104.27,1829.8,6.555,2.83,1440.0,467.0,187.0,788.0,0.0615943441415008,56.0,0.0507463023088023,32.36363636363637,30333.58984375,10614.83984375,29.979999542236328,19986.60742,0.064032003,3.758500099,26188097173.0,1143.386719,55.76283264,1.389160037,1.05201149
2022-06-24,3911.74,3.1533333333333333,107.62,1830.3,6.74,2.85,1322.0,439.0,161.0,722.0,0.0635689111187882,45.0,0.0620289401956068,31.81818181818182,31082.560546875,10859.7197265625,29.690000534057617,21084.64844,0.067124002,3.75999999,24957784918.0,1226.844727,55.99228287,1.3882500229999999,1.053161949
2022-06-25,3907.8633333333332,3.1766666666666667,107.62,1828.4666666666667,6.74,2.87,1154.0,362.0,158.0,634.0,0.0708552887440885,15.0,-0.049645061728395,31.272727272727273,31499.619140625,10952.6103515625,29.850000381469727,21233.60938,0.068503,3.766333341333333,18372538715.0,1243.446899,58.96992874,1.386429995,1.055462867
2022-06-26,3903.9866666666667,3.2,107.62,1826.6333333333332,6.74,2.89,785.0,243.0,100.0,443.0,0.0698992330000599,12.0,0.1098547979797979,31.0,31836.740234375,11199.1201171875,28.459999084472656,21496.49414,0.073177002,3.7726666926666668,18027170497.0,1199.831665,56.87614441,1.385519981,1.056613326
2022-06-27,3900.11,3.2,109.57,1824.8,6.53,2.88,702.0,239.0,105.0,358.0,0.0680592328808268,52.0,0.0935173853923854,30.8,31839.109375,10970.990234375,27.280000686645508,21028.23828,0.072238997,3.779000044,20965695707.0,1193.680664,55.92555618,1.385360003,1.058089137
2022-06-28,3821.55,3.1,111.76,1821.2,6.5925,2.88,677.0,234.0,88.0,358.0,0.069563812914686,48.0,0.0654201551727593,30.4,32033.279296875,10792.669921875,27.38999938964844,20731.54492,0.065957002,3.78399992,21381535161.0,1144.579224,52.81161118,1.387470007,1.052354574
2022-06-29,3818.83,2.98,109.78,1817.5,6.5375,2.8,782.0,283.0,134.0,367.0,0.0654535074163752,56.0,0.0187468112244897,30.0,32861.80078125,11102.4501953125,25.75,20281.16992,0.069467999,3.779000044,23552740328.0,1098.943848,53.42253876,1.392639995,1.044659138
2022-06-30,3785.38,2.88,105.76,1807.3,6.1975,2.79,989.0,358.0,204.0,427.0,0.0653704762275604,49.0,0.0306476021144388,29.6,32732.94921875,10988.150390625,25.8799991607666,20108.3125,0.066086002,3.71449995,26267239923.0,1067.298828,53.64842987,1.390140057,1.047767758
