Date,Day,Movement0D,Movement1D,Movement1W,Movement1M,Movement3M,Movement6M,Movement9M,Movement12M,BitcoinDate,Bitcoin1D,Bitcoin1W,Bitcoin1M,Bitcoin3M,Bitcoin6M,Bitcoin9M,Bitcoin12M,BitcoinCloseDate,BitcoinClose1W,BitcoinClose1M,BitcoinClose3M,BitcoinClose6M,BitcoinClose9M,BitcoinClose12M,BitcoinVolumeDate,BitcoinVolume1W,BitcoinVolume1M,BitcoinVolume3M,BitcoinVolume6M,BitcoinVolume9M,BitcoinVolume12M,SPYDate,SPY1W,SPY1M,SPY3M,SPY6M,SPY9M,SPY12M,CLDate,CL1W,CL1M,CL3M,CL6M,CL9M,CL12M,CornDate,Corn1W,Corn1M,Corn3M,Corn6M,Corn9M,Corn12M,WheatDate,Wheat1W,Wheat1M,Wheat3M,Wheat6M,Wheat9M,Wheat12M,Soybeans,Soybeans1W,Soybeans1M,Soybeans3M,Soybeans6M,Soybeans9M,Soybeans12M,GoldDate,Gold1W,Gold1M,Gold3M,Gold6M,Gold9M,Gold12M,CopperDate,Copper1W,Copper1M,Copper3M,Copper6M,Copper9M,Copper12M,sgdusdDate,sgdusd1W,sgdusd1M,sgdusd3M,sgdusd6M,sgdusd9M,sgdusd12M,Sentiment,ETHDate,DOGEDate,LTCDate,UST1YDate,UST10YDate,EuroDate,All_Twitter_Posts,Positive_Tweets,Negative_Tweet,Neutral_Tweets,Tweet_Average_Sentiment,News_Article_Count,News_Sentiment,Crypto_Global_Ranking
01-08-2022,Monday,1,0,1,1,0,0,0,0,23336.71875,23845.21289,23163.75195,20281.16992,39241.42969,36950.51563,60963.25391,39995.45313,23314.19922,22714.97852,20104.02344,39773.82813,36852.12109,63226.40234,40008.42188,25849159141,31421555646,23552740328,33903704907,31324598034,37746665647,27167146027,4112.379883,3998.429932,3825.090088,4222.580078,4408.430176,4613.339844,4403.589844,98.45999908,96.51000214,111.8600006,102.1100006,85.26000214,83.87000275,72.40000153,619.75,575,758.25,816.25,619,578.25,549.25,812.75,803.25,922,1082.5,817.25,798.5,689.75,1650,1420,1663.75,1728.25,1405.75,1236.5,1431.75,1763.900024,1713.300049,1818.300049,1883.800049,1829.900024,1790.5,1806.599976,3.580499887,3.323999882,3.755000114,4.446000099,4.506999969,4.356999874,4.468500137,0.723850906,0.719735146,0.720736325,0.724233568,0.744269133,0.741894782,0.73716414,-0.21,3091.972656,0.151953995,130.1374817,0.0309,0.0275,1.061981757,710,266,73,371,0.093774583,1,-0.291666667,34
02-08-2022,Tuesday,1,0,1,1,0,0,0,0,23308.43359,23336.71875,22607.15625,20108.3125,39768.61719,36841.87891,63254.33594,40027.48438,22978.11719,21361.70117,19784.72656,38609.82422,37138.23438,62970.04688,42235.54688,28389250717,35574561406,26267239923,30882994649,25041426629,36124731509,33072782960,4104.209961,3965.719971,3785.98999,4253.75,4380.580078,4630.649902,4395.120117,93.75,95.09999847,109.6999969,105.1699982,87.15000153,83.06999969,73.41000366,604,574.25,770,816.25,625,572,557,795,787,914.25,1071.25,794.25,790.5,705,1589,1450,1671,1711,1436,1242.25,1435,1772.099976,1727,1809.599976,1902.699951,1793.300049,1768,1828,3.521500111,3.321500063,3.778000116,4.422999859,4.417500019,4.37349987,4.526000023,0.726638615,0.719942391,0.718060672,0.72124052,0.742004871,0.741729736,0.739131093,-0.21,3122.608643,0.158405006,133.9912415,0.0314,0.0273,1.144295692,704,231,84,389,0.080093451,55,0.066567624,46
03-08-2022,Wednesday,1,0,1,1,0,0,0,0,22981.30273,23308.43359,21361.12109,19820.4707,38472.1875,37128.44531,62941.80469,39907.26172,22846.50781,21239.75391,19269.36719,38529.32813,37784.33203,61452.23047,39201.94531,26288169966,28624673855,30767551159,32922642426,22238830523,32615846901,25595265436,4107.959961,3953.219971,3781,4130.609863,4336.189941,4662.930176,4406.859863,93.83000183,96.33000183,106.0100021,104,87.5,80.18000031,73.91000366,587,587.75,748,811.5,623.25,563.75,547.25,774,773,876,1037.5,777.25,782,704,1569.75,1481,1675,1712.25,1446.5,1230.5,1419.25,1756.699951,1718,1795.5,1896.699951,1797.5,1776.599976,1812.400024,3.506999969,3.400000095,3.684999943,4.38049984,4.422500134,4.373000145,4.493000031,0.7227,0.721485138,0.719352007,0.7227,0.739480853,0.74240154,0.738219857,-0.21,2576.747559,0.117028996,100.6176453,0.0311,0.0268,1.086531281,684,242,86,356,0.07154442,47,0.096156197,58
04-08-2022,Thursday,1,0,1,1,0,0,0,0,22848.21484,22981.30273,21244.16992,20225.35352,38528.10938,37920.28125,61460.07813,39178.40234,22630.95703,22930.54883,20190.11523,37750.45313,38483.125,61125.67578,38152.98047,25120229769,31758955233,26715546990,27326943244,20734730465,30605102446,26189830450,4154.850098,3951.429932,3792.610107,4159.779785,4431.790039,4699.259766,4392.740234,90.94999695,95.59999847,108.8000031,105.0800018,87.44999695,79.37000275,71.51999664,591.5,597,750.25,817.5,635.75,560,555.75,768,802.5,829,1045,793,774.75,727.5,1552,1532,1620,1671.5,1474,1210,1409,1769.400024,1719.099976,1805.400024,1868.800049,1788.5,1794.900024,1812.300049,3.460000038,3.429500103,3.60800004,4.27699995,4.308000088,4.332499981,4.423999786,0.724223077,0.719942391,0.716527402,0.721688151,0.737512112,0.7407462,0.739158392,-0.22,3192.073975,0.142548993,110.8820648,0.0329,0.0283,1.075427254,605,197,76,332,0.070283192,50,0.042311688,70
05-08-2022,Friday,0,0,0,1,0,0,0,0,22626.83398,22848.21484,22933.64063,20194.61914,37748.01172,38481.76563,63344.06641,38213.33203,23289.31445,23843.88672,20548.24609,39698.37109,38743.27344,67566.82813,39747.50391,28881249043,40212386158,24598943708,36754404490,20288500328,41125608330,25372562724,4115.870117,4026.129883,3831.97998,4181.180176,4519.569824,4701.47998,4415.950195,88.05999756,98.16999817,100.3600006,103.5,88.15000153,81.12999725,70.31999969,602,603.75,746,801,626,552,550.5,782,786.25,791,1042.25,762.5,768.25,724.25,1624.75,1581,1583,1659.5,1490,1190,1390.25,1791.199951,1732.300049,1762.5,1867,1797.199951,1817,1809.300049,3.519999981,3.476000071,3.45449996,4.289999962,4.354499817,4.369999886,4.332499981,0.727087677,0.723746061,0.7118451,0.722626925,0.739896715,0.740729749,0.740252674,-0.22,2517.459961,0.124206997,93.9764328,0.0329,0.0281,1.053219199,499,170,42,287,0.070560181,14,0.070766723,82
06-08-2022,Saturday,0,1,1,1,0,0,0,0,22811.0651,22774.42122,23237.49805,20312.35091,38397.25651,38569.08203,64745.95573,38723.72656,23462.70508,23830.80208,20911.36002,38657.29427,38146.51042,67368.4948,40121.52084,28779347644,38770674021,25004286645,38871688432,19910730024,41536402794,28643385488,4129.22347,4046.529948,3840.936686,4210.930176,4535.176595,4703.40332,4413.586751,88.1933314,97.8799998,99.64666747,104.8600006,88.21666718,81.47333272,69.56666565,602.3333333,607.5,747.1666667,800.5833333,628.8333333,551.6666667,549.25,780.1666667,796.5,799.3333333,1056.333333,765,768.5833333,721.0833333,1618.333333,1590.416667,1585.666667,1667.166667,1502.666667,1186,1394.666667,1784.733317,1739.533366,1756.733317,1877,1797.399984,1820.033325,1809.800049,3.542500019,3.482333343,3.45783329,4.32616663,4.380999883,4.386666616,4.333166599,0.725900511,0.724200904,0.711912692,0.724309584,0.740443548,0.741250257,0.740166883,-0.2,1793.572266,0.079438999,61.54667664,0.033,0.0279,1.071765423,535,188,51,296,0.08352779,50,0.088694571,78.21428571
07-08-2022,Sunday,0,1,0,1,0,0,0,0,22995.29622,22700.6276,23541.35547,20430.08268,39046.5013,38656.39844,66147.84506,39234.1211,23636.0957,23817.71745,21274.47396,37616.21745,37549.7474,67170.16146,40495.53776,28677446246,37328961883,25409629583,40988972375,19532959720,41947197257,31914208253,4142.576823,4066.930013,3849.893392,4240.680176,4550.783366,4705.32666,4411.223307,88.32666524,97.59000142,98.93333435,106.2200012,88.28333282,81.81666819,68.8133316,602.6666667,611.25,748.3333333,800.1666667,631.6666667,551.3333333,548,778.3333333,806.75,807.6666667,1070.416667,767.5,768.9166667,717.9166667,1611.916667,1599.833333,1588.333333,1674.833333,1515.333333,1182,1399.083333,1778.266683,1746.766683,1750.966634,1887,1797.600016,1823.066651,1810.300049,3.565000057,3.488666614,3.46116662,4.362333298,4.407499949,4.403333346,4.333833218,0.724713346,0.724655747,0.711980283,0.725992242,0.74099038,0.741770764,0.740081092,-0.18,1222.506226,0.069256999,51.56495285,0.033,0.0277,1.045764208,592,203,71,318,0.071132394,47,0.032071475,74.42857143
08-08-2022,Monday,0,1,0,1,0,0,0,0,23179.52734,22626.83398,23845.21289,20547.81445,39695.74609,38743.71484,67549.73438,39744.51563,23809.48633,23804.63281,21637.58789,36575.14063,36952.98438,66971.82813,40869.55469,28575544847,35887249746,25814972520,43106256317,19155189416,42357991721,35185031017,4155.930176,4087.330078,3858.850098,4270.430176,4566.390137,4707.25,4408.859863,88.45999908,97.30000305,98.22000122,107.5800018,88.34999847,82.16000366,68.05999756,603,615,749.5,799.75,634.5,551,546.75,776.5,817,816,1084.5,770,769.25,714.75,1605.5,1609.25,1591,1682.5,1528,1178,1403.5,1771.800049,1754,1745.199951,1897,1797.800049,1826.099976,1810.800049,3.587500095,3.494999886,3.46449995,4.398499966,4.434000015,4.420000076,4.334499836,0.72352618,0.72511059,0.712047875,0.727674901,0.741537213,0.742291272,0.739995301,-0.16,1775.516113,0.070055,62.59212875,0.0333,0.028,1.019762993,882,324,94,465,0.077176156,47,0.079300349,70.64285714
09-08-2022,Tuesday,1,1,1,1,0,0,0,0,23811.48438,23179.52734,23336.71875,21637.1543,36573.18359,36944.80469,66953.33594,40865.86719,23164.31836,23314.19922,21731.11719,36040.92188,37154.60156,64995.23047,42816.5,23555719219,25849159141,49899834488,37795577489,18591534769,48730828378,38226483046,4133.109863,4112.379883,3888.26001,4128.169922,4535.410156,4670.259766,4429.069824,90.69000244,98.45999908,102.2200012,108.6999969,87.98000336,84.52999878,69.13999939,614.5,619.75,750.75,800,622.5,555.5,555,785.75,812.75,843.5,1098.5,754,783,712.75,1632,1650,1602.25,1671,1544,1200,1398.5,1790,1763.900024,1738.099976,1874.699951,1805.800049,1825.800049,1799.800049,3.601000071,3.580499887,3.511499882,4.293000221,4.46750021,4.380000114,4.349500179,0.725557745,0.723850906,0.71416837,0.722543359,0.742109537,0.742252767,0.740192473,-0.15,1635.347656,0.060977001,58.00325775,0.0326,0.0278,1.00120151,664,249,91,324,0.072312467,57,0.076477526,63.07142857
10-08-2022,Wednesday,0,0,0,1,0,0,0,0,23162.89844,23811.48438,23308.43359,20856.35352,34060.01563,37149.26563,64978.89063,43791.92578,23947.64258,22978.11719,19970.55664,30296.95313,41500.875,64949.96094,46365.40234,32837431722,28389250717,24150249025,63355494961,29412210792,35880633236,38734079049,4181.02002,4104.209961,3880.939941,4081.27002,4482.790039,4659.390137,4437.77002,90.51000214,93.75,104.7900009,110.4300003,90.19000244,81.41000366,67.87999725,615,604,783.25,792.25,618.5,567.75,554,781.5,795,888,1084,754.75,803,719,1715,1589,1645,1652.5,1544.5,1204.5,1426,1804.400024,1772.099976,1732.5,1866.599976,1806,1853.900024,1753.5,3.607500076,3.521500111,3.430000067,4.230000019,4.492000103,4.396999836,4.292500019,0.725531459,0.726638615,0.714878082,0.720705152,0.744058728,0.739393413,0.737392426,-0.13,1315.500488,0.061678,52.79837418,0.0325,0.0287,1.001422167,737,233,81,423,0.071902234,18,0.108023522,55.5
11-08-2022,Thursday,0,1,1,1,0,0,0,0,23948.3457,23162.89844,22981.30273,19970.47461,30273.6543,42406.78125,64863.98047,46280.84766,23957.5293,22846.50781,19323.91406,31022.90625,43840.28516,64155.94141,45585.03125,37127036580,26288169966,25810220018,59811038817,28641855926,36084893887,33546019517,4227.399902,4107.959961,3851.949951,4035.179932,4505.75,4655.240234,4435.790039,91.55000305,93.83000183,103.4599991,102.6500015,91.81999969,81.20999908,66.84999847,621,587,781,787.5,628.75,569.25,548.5,800,774,835,1096.75,776,814.25,711,1690,1569.75,1650,1626,1571,1215,1439.5,1794.300049,1756.699951,1734.199951,1839.900024,1812.199951,1860.800049,1728.599976,3.710500002,3.506999969,3.400000095,4.173500061,4.470499992,4.409500122,4.313000202,0.730566919,0.7227,0.711758971,0.719553888,0.743383944,0.738405228,0.736941338,-0.13,1332.835571,0.088409998,57.39180374,0.0326,0.0284,1.00186348,809,281,89,439,0.078815849,46,0.03980543,47.92857143
12-08-2022,Friday,0,1,1,1,0,0,0,0,23957.20313,23948.3457,22848.21484,19325.97266,31016.18359,43854.65234,65521.28906,45599.70313,24402.81836,22630.95703,20212.07422,28936.35547,44118.44531,63557.87109,45593.63672,27265804688,25120229769,33042430345,70388855818,33079398868,30558763548,34319709073,4225.02002,4154.850098,3779.669922,3990.080078,4480.02002,4689.299805,4442.180176,94.08999634,90.94999695,95.88999939,99,91.63999939,80.66000366,68.51000214,629.25,591.5,726,788,636.5,576.25,548.75,811.25,768,810,1109.25,771.25,819.75,726.75,1682.5,1552,1573.5,1629,1585,1242.25,1448.5,1786.300049,1769.400024,1710,1841.5,1818.900024,1864.5,1727.300049,3.661999941,3.460000038,3.313499928,4.15500021,4.453000069,4.479000092,4.352000237,0.73014015,0.724223077,0.710439205,0.718809068,0.744307876,0.739584804,0.735510468,-0.11,1281.116333,0.098540001,78.38986969,0.0325,0.0282,1.051325798,602,209,70,323,0.08179501,56,0.044671669,40.35714286
13-08-2022,Saturday,1,1,1,1,0,0,0,0,24077.57422,23951.29818,22774.42122,19621.13737,30323.03385,43935.33594,64921.25781,45592.09506,24314.20313,22850.4095,20331.35612,28973.48763,44191.89583,62425.66276,45205.1875,29885037020,26373902860,32414534674,69255628303,29801561679,35987287563,34121012991,4239.803386,4141.856771,3774.443278,3961.370036,4502.34668,4686.006511,4443.480143,93.37333171,89.98666382,96.11666616,101.2099991,91.04666646,80.75000254,68.79333496,629.6666667,595,730.0833333,792.8333333,635.0833333,576.1666667,550.75,808.1666667,772.6666667,804.75,1108.75,774,822.3333333,725.8333333,1628.666667,1576.25,1602.25,1633.166667,1580.166667,1246.75,1436,1790.533366,1776.666666,1710.100016,1844.266683,1821.066691,1860.866659,1734.766683,3.636999925,3.480000019,3.298666636,4.169166883,4.456666788,4.43233347,4.359500091,0.729962588,0.725177944,0.710535149,0.718974531,0.744055152,0.739267965,0.736014604,-0.093333333,1981.336548,0.072839998,63.75352859,0.0324,0.0281,1.038483381,567,189,62,316,0.074353156,16,0.141409722,32.78571429
14-08-2022,Sunday,1,1,1,1,0,0,0,0,24197.94532,23954.25065,22700.6276,19916.30209,29629.88412,44016.01953,64321.22656,45584.48698,24225.58789,23069.86198,20450.63802,29010.61979,44265.34636,61293.45442,44816.73828,32504269353,27627575952,31786639004,68122400787,26523724489,41415811577,33922316908,4254.586751,4128.863444,3769.216634,3932.659993,4524.67334,4682.713216,4444.780111,92.65666707,89.02333069,96.34333292,103.4199982,90.45333354,80.84000143,69.07666779,630.0833333,598.5,734.1666667,797.6666667,633.6666667,576.0833333,552.75,805.0833333,777.3333333,799.5,1108.25,776.75,824.9166667,724.9166667,1574.833333,1600.5,1631,1637.333333,1575.333333,1251.25,1423.5,1794.766683,1783.933309,1710.200033,1847.033366,1823.233357,1857.233317,1742.233317,3.611999909,3.5,3.283833345,4.183333556,4.460333506,4.385666847,4.366999944,0.729785025,0.72613281,0.710631092,0.719139993,0.743802429,0.738951127,0.736518741,-0.076666667,1936.802002,0.081687003,63.30875778,0.0323,0.0279,1.025640965,589,219,65,305,0.089795418,10,0.062083333,29
15-08-2022,Monday,1,1,1,1,0,0,0,0,24318.31641,23957.20313,22626.83398,20211.4668,28936.73438,44096.70313,63721.19531,45576.87891,24136.97266,23289.31445,20569.91992,29047.75195,44338.79688,60161.24609,44428.28906,35123501685,28881249043,31158743333,66989173272,23245887300,46844335592,33723620826,4269.370117,4115.870117,3763.98999,3903.949951,4547,4679.419922,4446.080078,91.94000244,88.05999756,96.56999969,105.6299973,89.86000061,80.93000031,69.36000061,630.5,602,738.25,802.5,632.25,576,554.75,802,782,794.25,1107.75,779.5,827.5,724,1521,1624.75,1659.75,1641.5,1570.5,1255.75,1411,1799,1791.199951,1710.300049,1849.800049,1825.400024,1853.599976,1749.699951,3.586999893,3.519999981,3.269000053,4.197500229,4.464000225,4.339000225,4.374499798,0.729607463,0.727087677,0.710727036,0.719305456,0.743549705,0.738634288,0.737022877,-0.06,1904.228149,0.076719999,60.82551575,0.0326,0.0282,1.016198158,720,241,77,402,0.066380296,41,0.039603131,28.91666667
16-08-2022,Tuesday,1,0,1,1,0,0,0,0,24126.13672,24318.31641,23179.52734,20573.15625,29030.91016,44347.80078,60139.62109,44439.69141,23883.29102,23809.48633,20836.32813,29283.10352,43565.11328,60368.01172,47793.32031,27753685646,28575544847,25905575359,42841124537,32142048537,39178392930,31744259539,4290.459961,4155.930176,3818,3963.899902,4553.240234,4701.5,4464.839844,87.93000031,88.45999908,96.38999939,106.6500015,90.01000214,80.54000092,68.91000366,624,603,606.75,808,646,570.75,566.75,799,776.5,798,1167.25,785.5,812,753,1490.25,1605.5,1477.5,1712.25,1594.75,1252,1408.75,1777.400024,1771.800049,1705.400024,1825,1833.300049,1862.599976,1758.300049,3.604500055,3.587500095,3.154000044,4.108500004,4.611999989,4.297500134,4.360499859,0.72562623,0.72352618,0.712961614,0.716435015,0.745084345,0.73708266,0.736501753,-0.07,1878.139404,0.086963996,61.34233856,0.0327,0.0289,1.01706636,696,255,81,361,0.076768794,39,0.035048054,28.75
17-08-2022,Wednesday,1,0,1,1,0,0,0,0,23881.31641,24126.13672,23811.48438,20781.91211,31304.375,43571.12891,60360.13672,47019.96094,23335.99805,23164.31836,22485.68945,29862.91797,42407.9375,56942.13672,46004.48438,30931623076,23555719219,39974475562,32613897286,26954925781,41388338699,32776876610,4280.399902,4133.109863,3883.790039,4013.02002,4506.27002,4700.720215,4461.649902,87.09999847,90.69000244,97.26999664,110.9800034,90,78.33999634,68.12999725,611,614.5,610.75,795,641,575,568.25,785.25,785.75,787.25,1234.25,770.25,824.25,762.5,1454.75,1632,1478.25,1657.5,1573,1276.5,1373.25,1769.699951,1790,1712.199951,1790.5,1822,1861,1776.900024,3.612999916,3.601000071,3.313999891,4.210000038,4.604499817,4.215499878,4.356500149,0.725373566,0.725557745,0.715415061,0.718055487,0.7431795,0.737707913,0.738334298,-0.06,1832.999634,0.080154002,60.37415695,0.0324,0.0288,1.018018961,661,224,76,362,0.071645837,48,0.013228641,28.58333333
18-08-2022,Thursday,1,0,1,1,0,0,0,0,23341.03906,23881.31641,23162.89844,22467.84961,29862.4082,42157.39844,56896.12891,45936.45703,23212.73828,23947.64258,23389.43359,30425.85742,42586.91797,58119.57813,44695.35938,23747613147,32837431722,48765202697,29101473475,20827783012,38702407772,33451362600,4273.129883,4181.02002,3860.72998,4052,4412.609863,4708.439941,4462.120117,87.38999939,90.51000214,102,113.8700027,93.91000366,78.76000214,67.43000031,615,615,610.5,808,651.25,573,567.5,764.75,781.5,808.5,1268,801.5,821,762.5,1475,1715,1498.5,1655,1587,1265.5,1379.5,1762.900024,1804.400024,1712.300049,1824.900024,1861.800049,1851.199951,1787.699951,3.646500111,3.607500076,3.290499926,4.240499973,4.471000195,4.311999798,4.328000069,0.723903298,0.725531459,0.715870798,0.719026148,0.742456675,0.737115264,0.738007367,-0.06,1847.007813,0.075079001,60.04568863,0.0326,0.0298,1.008990049,586,190,76,320,0.066964311,36,0.069489204,28.41666667
19-08-2022,Friday,1,0,0,0,0,0,0,0,23213.3125,23341.03906,23948.3457,23393.19141,30424.47852,42586.46484,58706.84766,44686.75,20877.55273,23957.5293,23231.73242,28720.27148,44575.20313,56289.28906,44801.1875,40509610260,37127036580,42932549127,31285268319,22721659051,35036121783,32194123075,4266.310059,4227.399902,3935.320068,4051.97998,4429.279785,4712,4440.939941,90.38999939,91.55000305,103.5999985,113.6600037,94.83000183,75.75,66.58000183,619,621,595.5,800.75,655,570.5,559,733,800,810.25,1278.5,801.25,827.5,734.25,1496.75,1690,1476,1678,1569.25,1264.25,1370,1753.699951,1794.300049,1707.099976,1815,1872.599976,1841.599976,1787.800049,3.672499895,3.710500002,3.302999973,4.241000175,4.507500172,4.409999847,4.15350008,0.721761107,0.730566919,0.718710959,0.722298086,0.742462158,0.734122753,0.734262943,-0.05,1612.987305,0.067938998,54.03162766,0.0328,0.03,1.007623136,859,230,105,524,0.061486177,38,-0.013857404,28.25
20-08-2022,Saturday,0,0,0,0,0,0,0,0,22652.69596,23298.46354,23951.29818,23339.86133,29856.43881,43250.40234,57906.08334,44705.1276,21051.33789,24105.95899,23209.36458,29251.62565,44370.75521,56715.88411,45439.98438,37561906426,33839959283,39832036819,32114661448,21745288586,35852682488,33864186150,4242.566732,4226.606608,3942.036702,4000.986653,4438.10319,4700.82666,4421.439941,90.14333344,92.39666748,102.3700002,112.1366679,93.95666758,75.98666636,65.91333516,620.25,623.75,594.5833333,794.5,649.25,572.4166667,559.5,740,803.75,813.3333333,1259.666667,794.0833333,833.8333333,735.1666667,1492.583333,1687.5,1467.166667,1673.25,1563.583333,1267.583333,1366,1749.299967,1791.633382,1700.399984,1813.633341,1867.966634,1826.233317,1785.200033,3.682333231,3.694333315,3.31099995,4.221166769,4.518500169,4.413999875,4.111500104,0.720620473,0.730424663,0.718435784,0.721112689,0.742856006,0.733665526,0.734336634,-0.046666667,1577.003784,0.069540001,54.18755341,0.033,0.0301,1.004889309,608,185,75,348,0.069327513,12,0.053472222,28.08333333
21-08-2022,Sunday,0,0,0,0,0,0,0,0,22092.07943,23255.88802,23954.25065,23286.53125,29288.39909,43914.33984,57105.31901,44723.50521,21225.12304,24254.38867,23186.99675,29782.97981,44166.3073,57142.47917,46078.78125,34614202592,30552881985,36731524512,32944054578,20768918122,36669243194,35534249224,4218.823405,4225.813314,3948.753337,3949.993327,4446.926595,4689.65332,4401.939941,89.89666748,93.24333191,101.1400019,110.6133321,93.08333333,76.22333272,65.2466685,621.5,626.5,593.6666667,788.25,643.5,574.3333333,560,747,807.5,816.4166667,1240.833333,786.9166667,840.1666667,736.0833333,1488.416667,1685,1458.333333,1668.5,1557.916667,1270.916667,1362,1744.899984,1788.966716,1693.699992,1812.266683,1863.333293,1810.866659,1782.600016,3.692166567,3.678166628,3.318999926,4.201333364,4.529500167,4.417999903,4.069500129,0.719479839,0.730282406,0.71816061,0.719927291,0.743249853,0.733208298,0.734410326,-0.043333333,1619.31897,0.069448002,55.49202728,0.0332,0.0303,1.003522396,522,172,65,285,0.080527192,8,0.11875,28
22-08-2022,Monday,1,0,0,0,0,0,0,0,21531.46289,23213.3125,23957.20313,23233.20117,28720.35938,44578.27734,56304.55469,44741.88281,21398.9082,24402.81836,23164.62891,30314.33398,43961.85938,57569.07422,46717.57813,31666498758,27265804688,33631012204,33773447707,19792547657,37485803899,37204312299,4195.080078,4225.02002,3955.469971,3899,4455.75,4678.47998,4382.439941,89.65000153,94.08999634,99.91000366,109.0899963,92.20999908,76.45999908,64.58000183,622.75,629.25,592.75,782,637.75,576.25,560.5,754,811.25,819.5,1222,779.75,846.5,737,1484.25,1682.5,1449.5,1663.75,1552.25,1274.25,1358,1740.5,1786.300049,1687,1810.900024,1858.699951,1795.5,1780,3.701999903,3.661999941,3.326999903,4.181499958,4.540500164,4.421999931,4.027500153,0.718339205,0.73014015,0.717885435,0.718741894,0.743643701,0.732751071,0.734484017,-0.04,1622.505859,0.068391003,57.25567627,0.0329,0.0305,0.993946791,626,243,65,318,0.094945835,46,0.048494834,28
23-08-2022,Tuesday,0,0,0,0,0,0,0,0,21401.04492,21531.46289,24318.31641,23163.75195,30311.11914,43937.07031,57565.85156,46723.12109,21528.08789,24136.97266,22714.97852,29200.74023,40538.01172,56280.42578,49339.17578,31878280659,35123501685,31421555646,30749382605,26246662813,36635566789,34706867452,4133.089844,4269.370117,3998.429932,3927.76001,4456.060059,4675.779785,4410.560059,90.55000305,91.94000244,96.51000214,111.4499969,90.90000153,78.48000336,64.05000305,637,630.5,575,781.25,645.5,580.25,550.25,770,802,803.25,1208,780,856.5,727.5,1530,1521,1420,1691,1585.25,1273.75,1324.25,1738,1799,1713.300049,1839.099976,1876.300049,1793,1784.099976,3.713000059,3.586999893,3.323999882,4.256000042,4.518499851,4.393499851,4.06400013,0.715819657,0.729607463,0.719735146,0.72415489,0.744723618,0.732182324,0.732697368,-0.04,1662.769897,0.068769999,57.07943344,0.0335,0.0311,0.996690989,613,195,74,344,0.063169739,44,0.127404278,28
24-08-2022,Wednesday,1,1,0,0,0,0,0,0,21526.45508,21401.04492,24126.13672,22607.15625,30309.39648,40552.13281,58960.28516,49291.67578,21395.01953,23883.29102,21361.70117,29098.91016,40030.97656,53569.76563,49546.14844,31962253368,27753685646,35574561406,31483454557,23310007704,41810748221,34305053719,4126.549805,4290.459961,3965.719971,3919.419922,4384.569824,4664.629883,4450.290039,93.77999878,87.93000031,95.09999847,110.5599976,91.62999725,78.33999634,61.95999908,659.75,624,574.25,780.25,648.5,571.5,536,782.25,799,787,1181.75,797.5,821.25,712.75,1568.75,1490.25,1450,1706,1590.5,1252,1293,1745,1777.400024,1727,1846.300049,1899.400024,1791.099976,1776.800049,3.654999971,3.604500055,3.321500063,4.304999828,4.519499779,4.426000118,4.242000103,0.718055487,0.72562623,0.719942391,0.725189447,0.744512916,0.730679035,0.734537959,-0.07,1657.059204,0.067989998,56.47816849,0.0333,0.0303,0.996909559,545,199,50,296,0.083190889,45,0.103674523,28
25-08-2022,Thursday,0,0,0,1,0,0,0,0,21395.45898,21526.45508,23881.31641,21361.12109,29101.125,37068.76953,57291.90625,49562.34766,21600.9043,23335.99805,21239.75391,29655.58594,38286.02734,57806.56641,47706.11719,31028679593,30931623076,28624673855,26616506245,25493150450,32370840356,35361168834,4153.259766,4280.399902,3953.219971,3942.939941,4332.740234,4628.75,4484.399902,95.34999847,87.09999847,96.33000183,110.4100037,91.75,69.23000336,65.54000092,665,611,587.75,785,657.75,586,539.5,794.75,785.25,773,1196,815,837.75,722.75,1560,1454.75,1481,1687.75,1609,1260.75,1301.25,1761.599976,1769.699951,1718,1852.5,1908.099976,1791.699951,1801,3.701499939,3.612999916,3.400000095,4.324500084,4.519499779,4.304999828,4.22300005,0.717566013,0.725373566,0.721485138,0.727659047,0.742610991,0.729958951,0.737207592,-0.08,1696.457031,0.069094002,56.79257584,0.0336,0.0304,0.997128308,437,153,57,227,0.07852597,43,0.046280244,28
26-08-2022,Friday,1,1,0,1,0,0,0,0,21596.08594,21395.45898,23341.03906,21244.16992,29653.13477,38285.28125,57830.11328,47727.25781,20260.01953,23212.73828,22930.54883,29562.36133,37296.57031,57005.42578,48960.78906,42326789564,23747613147,31758955233,27525063551,21849073843,36708594618,32646349931,4198.740234,4273.129883,3951.429932,3929.590088,4324.930176,4640.25,4490.450195,93.05999756,87.38999939,95.59999847,110.3899994,91.73999786,70.04000092,67.62999725,657,615,597,770,674,581,544.5,764.5,764.75,802.5,1154.5,841,808.25,718,1553.25,1475,1532,1694.25,1637.5,1241.5,1337,1754,1762.900024,1719.099976,1846.199951,1896.599976,1783.900024,1792,3.78399992,3.646500111,3.429500103,4.269499779,4.506000042,4.356999874,4.269000053,0.719838798,0.723903298,0.719942391,0.729410529,0.743256807,0.731047571,0.738530576,-0.1,1507.782837,0.063571997,52.74444962,0.0338,0.0307,0.996313185,591,182,75,334,0.065806351,42,0.032693603,28
